Recency,Frequency,Monetary,avg_quantity_per_order,max_quantity,min_quantity,std_quantity,total_items_purchased,unique_products,unique_invoices,total_revenue,avg_order_value,max_order_value,min_order_value,std_order_value,revenue_per_item,active_days,active_months,customer_tenure_days,days_since_first_purchase,purchase_span_days,avg_days_between_orders,order_consistency,spend_consistency
21,2,25.26,11.833333333333334,24,6,6.293334617359911,142,11,2,25.26,2.105,7.08,0.29,1.8323432588305657,0.177887323943662,2,2,50,72,50,50.0,0.04,0.7432008791438381
79,3,18.47,40.27272727272727,156,3,42.736614065905854,443,11,3,18.47,1.679090909090909,4.95,0.14,1.5131652556509123,0.0416930022573363,3,3,188,268,188,94.0,0.0159574468085106,0.668117986000098
134,3,44.17,65.58333333333333,600,3,164.7836306419307,1574,23,3,44.17,1.8404166666666668,5.95,0.42,1.3641767039904125,0.0280622617534942,3,2,162,297,162,81.0,0.0185185185185185,0.7784598602804482
31,6,71.96000000000001,59.523809523809526,336,12,62.08225782261045,2500,29,6,71.96000000000001,1.7133333333333336,8.5,0.29,1.6819815066218435,0.028784,6,5,251,283,251,50.2,0.0239043824701195,0.6388311511854551
15,3,175.56,16.450704225352112,120,2,18.661487256910664,1168,63,3,175.56,2.4726760563380283,8.5,0.42,1.9105212136605765,0.1503082191780821,3,3,275,290,275,137.5,0.0109090909090909,0.8495646912767668
15,17,1204.52,9.300248138957816,96,1,10.69228926327368,3748,246,17,1204.52,2.9888833746898262,39.95,0.19,3.336017525306302,0.321376734258271,17,10,351,367,351,21.9375,0.0484330484330484,0.6893153353845561
3,1,2.75,1404.0,1404,1404,0.0,1404,1,1,2.75,2.75,2.75,2.75,0.0,0.0019586894586894,1,1,0,3,0,0.0,1.0,2.75
163,1,92.69,1.2083333333333333,4,1,0.721060008759246,29,24,1,92.69,3.862083333333333,16.95,0.75,3.360412732371435,3.196206896551724,1,1,0,163,0,0.0,1.0,0.8857150848729215
17,3,167.88,10.544303797468354,100,1,14.404235015024655,833,78,3,167.88,2.1250632911392406,10.95,0.04,1.8204880110857575,0.2015366146458583,3,2,46,63,46,23.0,0.0652173913043478,0.7534381577892931
23,5,532.62,9.89622641509434,25,1,7.523840515363742,1049,85,5,532.62,5.024716981132076,40.0,0.42,7.688431904961681,0.5077407054337464,5,3,103,126,103,25.75,0.0485436893203883,0.5783226520153335
93,1,101.19,1.4074074074074074,3,1,0.5723943812052382,38,27,1,101.19,3.747777777777778,9.95,0.65,2.447152714943718,2.662894736842105,1,1,0,93,0,0.0,1.0,1.0872096735171677
255,1,2.35,24.0,24,24,0.0,72,3,1,2.35,0.7833333333333333,0.85,0.65,0.1154700538379251,0.0326388888888888,1,1,0,255,0,0.0,1.0,0.702245058608404
143,1,113.84,8.131578947368421,20,1,4.014642474281062,309,38,1,113.84,2.995789473684211,18.0,0.42,3.672131446433556,0.3684142394822006,1,1,0,143,0,0.0,1.0,0.6412040217684862
21,4,196.01,9.56140350877193,48,1,7.55224078351123,545,40,4,196.01,3.4387719298245614,12.75,0.29,2.833550946235532,0.359651376146789,4,4,312,334,312,104.0,0.0128205128205128,0.8970200156597279
73,5,227.35,17.0609756097561,96,2,16.723124789946958,1399,67,5,227.35,2.772560975609756,12.5,0.12,2.9166342055233225,0.1625089349535382,5,2,55,129,55,13.75,0.0909090909090909,0.7078937756555949
21,8,195.52,14.96923076923077,200,1,31.11770458214324,973,60,8,195.52,3.008,12.75,0.08,3.2543303842726226,0.200945529290853,8,7,335,357,335,47.85714285714285,0.0238805970149253,0.7070442885959098
65,1,50.48,10.208333333333334,25,3,6.801401177038044,245,24,1,50.48,2.103333333333333,4.95,0.42,1.5572904748916967,0.2060408163265306,1,1,0,65,0,0.0,1.0,0.8224851083537592
185,2,53.79,5.6,12,2,3.089151524748688,84,15,2,53.79,3.586,12.75,0.65,4.002000928107267,0.6403571428571428,2,2,41,227,41,41.0,0.048780487804878,0.7169131016848741
6,2,171.89,6.364583333333333,100,1,12.122288989744352,611,90,2,171.89,1.7905208333333331,16.65,0.04,2.528578701997029,0.2813256955810147,2,2,34,40,34,34.0,0.0588235294117647,0.5074340080100729
22,15,160.72,121.83561643835615,480,2,142.46666410258052,8894,14,15,160.72,2.2016438356164385,8.5,0.36,2.01241494899552,0.0180706093995952,15,11,342,365,342,24.428571428571427,0.043859649122807,0.7308567620641272
27,3,215.98,9.464788732394366,72,1,11.85005242413418,672,59,3,215.98,3.0419718309859154,19.95,0.39,3.4098439929618523,0.3213988095238095,3,2,29,56,29,14.5,0.1034482758620689,0.6898139335180401
74,2,27.1,42.2,108,1,56.486281520383336,211,3,2,27.1,5.42,8.5,2.75,2.5747815441314628,0.1284360189573459,2,2,55,130,55,55.0,0.0363636363636363,1.5161765643827212
11,1,50.25,9.76923076923077,36,1,8.842641443160957,127,13,1,50.25,3.865384615384616,18.0,0.65,4.543694560202111,0.3956692913385827,1,1,0,11,0,0.0,1.0,0.6972578617757924
373,1,4.65,10.0,12,6,3.4641016151377544,30,3,1,4.65,1.55,2.95,0.85,1.2124355652982142,0.155,1,1,0,373,0,0.0,1.0,0.7005853749196422
26,1,89.07,8.402777777777779,80,1,14.910682173512358,605,68,1,89.07,1.237083333333333,6.75,0.06,1.2447834106528817,0.1472231404958677,1,1,0,26,0,0.0,1.0,0.55109251407624
11,1,49.21,9.8,24,2,4.763899331651044,196,20,1,49.21,2.4605,8.25,0.65,1.7792561278301258,0.2510714285714285,1,1,0,11,0,0.0,1.0,0.8853088333103754
219,2,163.0,7.315789473684211,25,1,5.685948841200654,278,36,2,163.0,4.289473684210527,14.95,0.42,4.157077941631871,0.5863309352517986,2,2,27,247,27,27.0,0.074074074074074,0.8317643698154374
29,3,240.38,13.84,80,1,13.580237742501314,692,49,3,240.38,4.8076,125.0,0.19,17.46335621949514,0.3473699421965318,3,3,154,184,154,77.0,0.0194805194805194,0.2603860285663414
18,4,782.02,3.8562091503267975,25,1,4.709137682579452,1180,223,4,782.02,2.55562091503268,9.95,0.12,1.942118441143583,0.662728813559322,4,4,239,258,239,79.66666666666667,0.0167364016736401,0.8686329140574388
44,11,528.82,14.322314049586776,96,1,10.3090943020398,3466,141,11,528.82,2.185206611570248,12.5,0.19,1.9370288233603332,0.1525735718407386,11,9,293,338,293,29.3,0.0375426621160409,0.7440194642251058
9,13,627.42,13.064935064935066,60,1,8.509948441168122,4024,159,13,627.42,2.037077922077922,12.75,0.21,1.971540321222989,0.1559194831013916,13,12,357,366,357,29.75,0.0364145658263305,0.685529288473369
4,1,54.8,10.058823529411764,36,1,7.956684204454251,171,17,1,54.8,3.223529411764705,12.75,0.39,3.840219624540488,0.3204678362573099,1,1,0,4,0,0.0,1.0,0.6659882529753461
61,1,57.21,46.064516129032256,200,1,49.75602843466707,1428,28,1,57.21,1.845483870967742,7.5,0.12,1.970092787509728,0.040063025210084,1,1,0,61,0,0.0,1.0,0.6213556285947169
22,2,49.45,3.857142857142857,12,1,3.760699023168052,27,5,2,49.45,7.064285714285714,9.95,1.25,3.212698020578431,1.8314814814814813,2,2,258,280,258,258.0,0.0077519379844961,1.6769029443310872
18,8,235.89,12.143884892086332,48,2,6.310287380716816,1688,97,8,235.89,1.6970503597122304,8.5,0.29,1.277081962140736,0.1397452606635071,8,8,314,332,314,44.85714285714285,0.0254777070063694,0.7452741657646769
221,2,62.9,8.88888888888889,24,1,6.876121417749543,160,18,2,62.9,3.4944444444444445,12.75,0.55,3.1348087890317724,0.393125,2,1,0,221,0,0.0,2.0,0.8451284261835771
163,3,241.51,9.636363636363637,24,2,6.418617701550171,530,25,3,241.51,4.3910909090909085,14.95,0.42,3.7884066193856105,0.4556792452830188,3,2,97,261,97,48.5,0.0309278350515463,0.9170254863724
8,12,686.58,3.787878787878788,24,1,3.001349068247523,500,74,12,686.58,5.201363636363637,29.95,0.19,4.118296315045207,1.3731600000000002,12,9,363,371,363,33.0,0.0330578512396694,1.016229486572369
56,1,2.08,10.0,10,10,0.0,10,1,1,2.08,2.08,2.08,2.08,0.0,0.208,1,1,0,56,0,0.0,1.0,2.08
66,1,29.41,15.6875,48,5,10.235355391973451,251,16,1,29.41,1.838125,4.95,0.83,0.9411356172199624,0.1171713147410358,1,1,0,66,0,0.0,1.0,0.9469328076275828
24,1,315.66,2.1953125,30,1,2.861799978016149,281,128,1,315.66,2.46609375,16.95,0.38,2.440756380238955,1.1233451957295375,1,1,0,24,0,0.0,1.0,0.7167301248537492
250,1,106.44,11.405405405405403,48,2,9.277989064505364,422,37,1,106.44,2.8767567567567567,9.95,0.29,3.228469756241642,0.2522274881516587,1,1,0,250,0,0.0,1.0,0.6803304558369792
57,1,104.56,13.565217391304348,36,4,7.5065189060546915,312,23,1,104.56,4.546086956521739,14.95,0.39,4.161616533741791,0.3351282051282051,1,1,0,57,0,0.0,1.0,0.8807486815038857
90,1,138.47,6.913043478260869,24,1,6.34545681053676,159,23,1,138.47,6.020434782608696,50.0,0.29,10.077413303684663,0.870880503144654,1,1,0,90,0,0.0,1.0,0.5434874205340093
100,1,84.28,13.1875,24,2,7.884319881892161,211,16,1,84.28,5.2675,40.0,0.55,9.468541950409612,0.399431279620853,1,1,0,100,0,0.0,1.0,0.5031741788830386
19,1,68.93,11.217391304347826,50,1,15.730562382997483,258,23,1,68.93,2.9969565217391305,9.95,0.42,2.354978160065896,0.2671705426356589,1,1,0,19,0,0.0,1.0,0.8932864474087268
3,5,176.68,10.206185567010309,48,1,9.1411821631672,990,74,5,176.68,1.8214432989690723,8.5,0.19,1.870536347821751,0.1784646464646464,5,5,244,247,244,61.0,0.0204918032786885,0.634530651510906
40,2,215.36,11.058823529411764,96,1,12.59170206836434,1128,88,2,215.36,2.111372549019608,12.75,0.19,1.639510334539177,0.1909219858156028,2,2,249,290,249,249.0,0.0080321285140562,0.7999106960830388
8,4,131.66,22.22448979591837,100,1,21.173160394434163,1089,35,4,131.66,2.686938775510204,14.95,0.65,2.3895555759053053,0.1208999081726354,4,4,214,222,214,71.33333333333333,0.0186915887850467,0.7927112317055189
8,8,313.01,9.273684210526316,48,1,6.806508314189518,881,75,8,313.01,3.294842105263158,12.75,0.39,2.6065179606247395,0.3552894438138479,8,5,357,366,357,51.0,0.0224089635854341,0.913579841064318
61,2,94.18,8.175,48,1,8.445564759242814,327,36,2,94.18,2.3545000000000003,8.5,0.29,2.1023246595992195,0.2880122324159022,2,2,222,284,222,222.0,0.009009009009009,0.7589470021181379
281,1,55.6,5.285714285714286,12,1,3.314967720658979,74,14,1,55.6,3.971428571428572,12.75,1.45,3.391205497352634,0.7513513513513513,1,1,0,281,0,0.0,1.0,0.904405082800808
11,3,97.03,14.65625,42,2,8.708947475386003,469,30,3,97.03,3.0321875,34.95,0.29,6.264369666498649,0.2068869936034115,3,3,347,358,347,173.5,0.0086455331412103,0.4174054514301009
50,3,116.44,8.833333333333334,24,1,4.441833524286031,265,28,3,116.44,3.881333333333333,19.95,1.25,4.677597182560599,0.4393962264150943,3,3,323,374,323,161.5,0.0092879256965944,0.6836225270181725
73,1,26.53,13.818181818181818,48,2,12.631850076835,152,11,1,26.53,2.411818181818182,5.95,0.42,1.8206087892890013,0.1745394736842105,1,1,0,73,0,0.0,1.0,0.855070079543408
19,1,47.81,9.1,24,3,6.08622257752359,182,20,1,47.81,2.3905000000000003,6.25,0.29,1.6210570787703864,0.2626923076923077,1,1,0,19,0,0.0,1.0,0.912036605140035
288,1,194.07,10.76923076923077,36,2,9.325519245629344,560,52,1,194.07,3.732115384615384,9.95,0.42,2.8040246541239866,0.3465535714285714,1,1,0,288,0,0.0,1.0,0.9810965290588628
61,1,80.01,2.891891891891892,12,1,3.5180785774164955,107,35,1,80.01,2.1624324324324324,12.75,0.19,2.9837051960099368,0.7477570093457945,1,1,0,61,0,0.0,1.0,0.5428193920067971
10,2,287.13,8.5625,24,1,5.673315427200214,548,60,2,287.13,4.48640625,40.0,0.29,7.17875157541669,0.5239598540145985,2,2,34,44,34,34.0,0.0588235294117647,0.5485441400965192
257,1,33.35,7.6,24,1,9.736529155710468,38,5,1,33.35,6.67,12.75,1.45,5.731230234426113,0.8776315789473684,1,1,0,257,0,0.0,1.0,0.9909035596326868
312,1,16.099999999999998,11.4,16,10,1.8973665961010264,114,10,1,16.099999999999998,1.61,1.95,0.65,0.4141926551202417,0.1412280701754386,1,1,0,312,0,0.0,1.0,1.138458748297706
11,2,66.82,12.04255319148936,58,1,15.295576863929329,566,45,2,66.82,1.4217021276595745,4.15,0.21,0.8221110660947063,0.1180565371024734,2,2,180,192,180,180.0,0.0111111111111111,0.7802499826240997
301,1,115.1,6.043478260869565,16,1,3.4572487862403647,139,23,1,115.1,5.004347826086956,16.95,1.95,4.463282349130876,0.8280575539568344,1,1,0,301,0,0.0,1.0,0.9159965577988242
270,1,20.63,8.8,16,4,4.022160834399561,88,10,1,20.63,2.063,4.95,0.65,1.4344960400394589,0.2344318181818181,1,1,0,270,0,0.0,1.0,0.8474033089684393
4,4,171.04,4.836065573770492,24,1,4.450394468916406,295,43,4,171.04,2.803934426229508,12.75,0.39,2.8436591911880744,0.5797966101694915,4,4,297,302,297,99.0,0.0134680134680134,0.729496109503614
51,11,115.34,26.786324786324787,72,5,16.75473636577753,3134,44,11,115.34,0.9858119658119658,2.1,0.21,0.5710293780054054,0.0368028079132099,11,7,261,312,261,26.1,0.0421455938697318,0.6274942910765695
23,11,1144.01,5.219033232628399,60,1,6.686998266135516,3455,415,11,1144.01,1.728111782477341,8.95,0.12,1.417704639326994,0.3311172214182344,11,9,343,367,343,34.3,0.032069970845481,0.714773738018879
64,1,52.59,10.294117647058824,24,3,5.997548518794502,175,17,1,52.59,3.093529411764706,18.0,0.55,4.248002385204825,0.3005142857142857,1,1,0,64,0,0.0,1.0,0.5894679889029754
4,2,26.26,9.77777777777778,24,4,5.953523699830583,88,9,2,26.26,2.9177777777777774,8.5,0.29,2.3180367651192344,0.2984090909090909,2,2,257,261,257,257.0,0.0077821011673151,0.8793687304646024
283,3,95.59,10.913793103448276,144,1,21.23823470607025,633,48,3,95.59,1.648103448275862,12.75,0.19,1.7607399330729472,0.1510110584518167,3,2,75,359,75,37.5,0.04,0.5969788854545881
1,3,95.49,12.22,72,2,11.167171275023692,611,45,3,95.49,1.9098,5.95,0.39,1.35194567274015,0.1562847790507364,3,3,77,79,77,38.5,0.0389610389610389,0.8120085519556133
11,1,19.15,12.5,24,1,16.263455967290593,25,2,1,19.15,9.575,15.0,4.15,7.672108575874041,0.7659999999999999,1,1,0,11,0,0.0,1.0,1.1041144049600369
71,3,174.85,7.5,18,2,3.836397883164456,300,38,3,174.85,4.37125,12.75,1.25,2.797569629756038,0.5828333333333333,3,2,67,138,67,33.5,0.044776119402985,1.151065135382604
96,4,384.73,13.869565217391305,120,1,14.725870384504802,1595,111,4,384.73,3.345478260869565,16.95,0.19,3.926263846912977,0.2412100313479624,4,4,270,367,270,90.0,0.0148148148148148,0.679110653597248
4,8,171.67,20.217391304347824,72,2,14.41355515070379,2325,93,8,171.67,1.4927826086956522,9.95,0.19,1.627176301291401,0.0738365591397849,8,8,285,289,285,40.71428571428572,0.0280701754385964,0.5682080064295143
60,4,256.44,13.833333333333334,96,2,15.668275967536175,913,51,4,256.44,3.885454545454545,34.95,0.19,5.6957571744422,0.2808762322015334,4,4,277,337,277,92.33333333333331,0.0144404332129963,0.5802860593997315
192,1,83.8,2.3157894736842106,3,1,0.8852263727398502,44,19,1,83.8,4.410526315789474,15.95,1.45,4.713178302122926,1.9045454545454543,1,1,0,192,0,0.0,1.0,0.7719917150407493
4,2,169.25,2.982142857142857,25,1,3.891674430130284,167,55,2,169.25,3.0223214285714284,19.95,0.29,3.310176040949774,1.0134730538922156,2,2,257,261,257,257.0,0.0077821011673151,0.701206029604638
18,4,52.69,13.12,48,4,9.726767191621274,328,18,4,52.69,2.1076,4.95,0.55,1.5803171622599477,0.160640243902439,4,3,64,83,64,21.33333333333333,0.0625,0.8167988148224682
4,3,576.41,2.1150442477876106,24,1,2.64071442316281,478,175,3,576.41,2.5504867256637165,14.95,0.12,2.2578775150916277,1.205878661087866,3,3,206,210,206,103.0,0.0145631067961165,0.7828675921206278
119,4,124.76,19.966101694915253,108,1,17.355279532310977,1178,47,4,124.76,2.1145762711864404,15.0,0.42,3.59063164265291,0.1059083191850594,4,4,142,262,142,47.333333333333336,0.028169014084507,0.4606286096970381
16,11,495.38,11.260416666666666,48,1,7.205647569340506,2162,115,11,495.38,2.580104166666666,16.65,0.19,2.89729373447997,0.2291304347826087,11,9,250,267,250,25.0,0.044,0.662024559206323
6,8,630.48,1.7479674796747968,12,1,2.1216815784290617,215,85,8,630.48,5.1258536585365855,16.95,0.39,3.424980059013212,2.93246511627907,8,8,329,335,329,47.0,0.0243161094224924,1.1583902277922742
57,5,102.22,31.373493975903614,240,2,38.61369365449588,2604,61,5,102.22,1.231566265060241,5.95,0.29,1.4107345275213043,0.0392549923195084,5,5,232,290,232,58.0,0.021551724137931,0.5108676426211585
189,6,312.12,4.782608695652174,36,1,6.332935168245312,440,78,6,312.12,3.392608695652174,12.75,0.29,2.7903569701782702,0.7093636363636364,6,3,46,235,46,9.2,0.1304347826086956,0.8950631094497179
26,2,296.32,9.736842105263158,48,1,6.873028578181974,925,86,2,296.32,3.119157894736842,16.95,0.12,3.606832954846361,0.3203459459459459,2,2,97,124,97,97.0,0.0206185567010309,0.6770720634564156
34,3,429.31,3.121387283236994,18,1,2.787483305875573,540,141,3,429.31,2.4815606936416184,16.95,0.19,2.269331525654581,0.7950185185185186,3,3,205,240,205,102.5,0.0146341463414634,0.759042230550407
47,1,118.26,1.4857142857142858,6,1,1.2216533775134075,52,33,1,118.26,3.378857142857143,12.75,0.85,2.8143599956071634,2.274230769230769,1,1,0,47,0,0.0,1.0,0.8858254456182504
1,3,258.58,8.853658536585366,25,1,5.8880962804534,726,77,3,258.58,3.1534146341463414,16.95,0.29,3.5911228752255724,0.3561707988980716,3,3,149,150,149,74.5,0.0201342281879194,0.6868504110753967
19,16,366.97,17.23699421965318,60,2,11.721894450873046,2982,46,16,366.97,2.12121387283237,16.95,0.42,1.8671020404824867,0.1230617035546613,16,12,353,373,353,23.53333333333333,0.0453257790368272,0.7398459639320699
87,1,12.83,50.0,72,18,26.758176320519304,250,5,1,12.83,2.566,3.29,1.49,0.6763726783364331,0.05132,1,1,0,87,0,0.0,1.0,1.5306858869511035
16,1,219.08,3.463917525773196,36,1,5.137812958168793,336,93,1,219.08,2.258556701030928,12.75,0.21,2.2188815640292754,0.6520238095238096,1,1,0,16,0,0.0,1.0,0.7016588389800062
29,3,55.07,12.32,48,3,12.088975694132788,308,24,3,55.07,2.2028,5.95,0.29,1.6724520919894834,0.1787987012987013,3,2,64,94,64,32.0,0.046875,0.8242617357305533
30,6,164.8,8.224489795918368,25,2,5.976569898788271,403,42,6,164.8,3.3632653061224493,7.95,0.42,2.2192466700015405,0.4089330024813896,6,6,210,241,210,42.0,0.0285714285714285,1.0447367508252603
30,1,5.85,12.8,16,10,3.0331501776206204,64,5,1,5.85,1.17,1.65,0.85,0.3346640106136302,0.09140625,1,1,0,30,0,0.0,1.0,0.8766251211509601
25,3,136.9,17.0,36,4,8.027392128845076,714,27,3,136.9,3.259523809523809,4.95,1.25,1.1394927249223608,0.1917366946778711,3,3,341,366,341,170.5,0.0087976539589442,1.5235031049905032
38,8,274.43,15.269565217391303,72,1,11.647845775627983,1756,78,8,274.43,2.3863478260869564,14.95,0.21,2.619727898832372,0.1562813211845102,8,6,326,365,326,46.57142857142857,0.0245398773006134,0.6592616607609454
33,2,53.29,10.214285714285714,75,1,12.990506023756224,572,47,2,53.29,0.9516071428571428,2.95,0.12,0.6699817549366938,0.0931643356643356,2,2,54,88,54,54.0,0.037037037037037,0.5698308619504748
10,4,131.33,14.035087719298245,36,1,8.302247785734858,800,56,4,131.33,2.3040350877192983,39.95,0.19,5.337007541567358,0.1641625,4,4,232,242,232,77.33333333333333,0.0172413793103448,0.3635840848548891
33,3,161.4,10.763157894736842,40,2,11.22601758591444,409,29,3,161.4,4.247368421052632,12.75,0.29,3.252252179486674,0.3946210268948655,3,3,183,217,183,91.5,0.0163934426229508,0.9988514889926796
267,1,144.74,2.272727272727273,12,1,2.337292678065172,150,64,1,144.74,2.1930303030303038,9.95,0.29,1.8269065655001624,0.9649333333333334,1,1,0,267,0,0.0,1.0,0.7757703525805396
3,4,112.38,12.23728813559322,48,4,7.883503035148881,722,55,4,112.38,1.904745762711864,4.95,0.29,1.323565398944631,0.1556509695290858,4,4,323,327,323,107.66666666666669,0.0123839009287925,0.8197513027079006
84,1,51.440000000000005,10.125,24,2,5.550656052098315,243,24,1,51.440000000000005,2.143333333333333,4.95,0.39,1.4058841150420387,0.2116872427983539,1,1,0,84,0,0.0,1.0,0.8908713931534822
78,1,57.55,9.2,12,2,3.4580189034824698,184,20,1,57.55,2.8775000000000004,7.95,0.83,1.9218518344774165,0.3127717391304348,1,1,0,78,0,0.0,1.0,0.9848206421851816
78,4,190.54,10.342857142857143,25,2,5.309332442879331,1086,77,4,190.54,1.8146666666666669,4.95,0.29,1.1103248542887267,0.175451197053407,4,3,135,214,135,45.0,0.0296296296296296,0.859899206029249
24,3,303.0,5.867924528301887,24,1,4.345810253960158,311,47,3,303.0,5.716981132075472,18.0,0.42,4.768993840385743,0.9742765273311896,3,2,57,82,57,28.5,0.0526315789473684,0.9909840936306508
61,1,148.62,3.941176470588236,25,1,4.794225050780888,335,83,1,148.62,1.7484705882352942,9.95,0.06,1.7069427598587408,0.4436417910447761,1,1,0,61,0,0.0,1.0,0.6459207834622024
26,4,271.71,11.52,48,1,10.51576076609752,576,39,4,271.71,5.4342,39.95,0.42,7.171082828888222,0.4717187499999999,4,4,341,368,341,113.66666666666669,0.0117302052785923,0.6650526146654409
271,1,32.7,8.8,36,1,15.22169504358828,44,5,1,32.7,6.540000000000001,9.95,1.95,3.1249799999359995,0.7431818181818183,1,1,0,271,0,0.0,1.0,1.585462232568757
57,1,28.65,10.23076923076923,48,1,14.06030965847864,133,13,1,28.65,2.2038461538461536,8.25,0.65,1.9746794611680585,0.2154135338345864,1,1,0,57,0,0.0,1.0,0.7408684473791256
